Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_49_966,VDD,Metal1,471.1290,200.9380,1.199899
FILLER_49_959,VDD,Metal1,467.7690,200.9380,1.199898
FILLER_49_952,VDD,Metal1,464.4090,200.9380,1.199897
FILLER_49_945,VDD,Metal1,461.0490,200.9380,1.199895
FILLER_49_938,VDD,Metal1,457.6890,200.9380,1.199894
FILLER_49_931,VDD,Metal1,454.3290,200.9380,1.199893
FILLER_49_924,VDD,Metal1,450.9690,200.9380,1.199892
FILLER_49_917,VDD,Metal1,447.6090,200.9380,1.199890
FILLER_49_910,VDD,Metal1,444.2490,200.9380,1.199889
FILLER_49_903,VDD,Metal1,440.8890,200.9380,1.199888
FILLER_49_874,VDD,Metal1,425.7600,200.3400,1.199882
FILLER_49_870,VDD,Metal1,424.3310,200.9360,1.199882
FILLER_49_863,VDD,Metal1,421.6890,200.9380,1.199880
FILLER_49_856,VDD,Metal1,418.3290,200.9380,1.199879
FILLER_49_849,VDD,Metal1,414.9690,200.9380,1.199878
FILLER_49_839,VDD,Metal1,408.9600,200.3400,1.199867
FILLER_49_832,VDD,Metal1,406.8090,200.9380,1.199866
FILLER_49_825,VDD,Metal1,403.4490,200.9380,1.199864
FILLER_49_782,VDD,Metal1,382.8090,200.9380,1.199853
FILLER_49_752,VDD,Metal1,367.2000,200.3400,1.199850
FILLER_49_748,VDD,Metal1,365.7710,200.9360,1.199848
FILLER_49_741,VDD,Metal1,363.1290,200.9380,1.199848
FILLER_49_734,VDD,Metal1,359.7690,200.9380,1.199847
FILLER_49_727,VDD,Metal1,356.4090,200.9380,1.199846
FILLER_49_720,VDD,Metal1,353.0490,200.9380,1.199845
FILLER_49_712,VDD,Metal1,348.4910,200.9360,1.199843
FILLER_49_705,VDD,Metal1,345.8490,200.9380,1.199839
FILLER_49_698,VDD,Metal1,342.4890,200.9380,1.199838
FILLER_49_681,VDD,Metal1,333.6110,200.9360,1.199818
FILLER_49_669,VDD,Metal1,327.8510,200.9360,1.199821
FILLER_49_662,VDD,Metal1,325.2090,200.9380,1.199821
FILLER_49_655,VDD,Metal1,321.8490,200.9380,1.199823
FILLER_49_648,VDD,Metal1,318.4890,200.9380,1.199820
FILLER_49_637,VDD,Metal1,311.7600,200.3400,1.199818
FILLER_49_635,VDD,Metal1,311.0400,200.3400,1.199818
FILLER_49_597,VDD,Metal1,294.0090,200.9380,1.199817
FILLER_49_585,VDD,Metal1,287.0400,200.3400,1.199814
FILLER_49_575,VDD,Metal1,282.2400,200.3400,1.199812
FILLER_49_534,VDD,Metal1,263.0510,200.9360,1.199808
FILLER_49_527,VDD,Metal1,260.4090,200.9380,1.199808
FILLER_49_520,VDD,Metal1,257.0490,200.9380,1.199808
FILLER_49_513,VDD,Metal1,253.6890,200.9380,1.199808
FILLER_49_479,VDD,Metal1,235.9200,200.3400,1.199807
FILLER_49_468,VDD,Metal1,232.0890,200.9380,1.199805
FILLER_49_460,VDD,Metal1,227.5310,200.9360,1.199789
FILLER_49_450,VDD,Metal1,222.2400,200.3400,1.199787
FILLER_49_446,VDD,Metal1,220.8110,200.9360,1.199787
FILLER_49_439,VDD,Metal1,218.1690,200.9380,1.199785
FILLER_49_432,VDD,Metal1,214.8090,200.9380,1.199784
FILLER_49_425,VDD,Metal1,211.4490,200.9380,1.199784
FILLER_49_418,VDD,Metal1,208.0890,200.9380,1.199784
FILLER_49_411,VDD,Metal1,204.7290,200.9380,1.199782
FILLER_49_404,VDD,Metal1,201.3690,200.9380,1.199782
FILLER_49_397,VDD,Metal1,198.0090,200.9380,1.199782
FILLER_49_391,VDD,Metal1,193.9200,200.3400,1.199782
FILLER_49_385,VDD,Metal1,190.8000,200.3400,1.199782
FILLER_49_374,VDD,Metal1,186.9690,200.9380,1.199783
FILLER_49_367,VDD,Metal1,183.6090,200.9380,1.199783
FILLER_49_360,VDD,Metal1,180.2490,200.9380,1.199784
FILLER_49_353,VDD,Metal1,176.8890,200.9380,1.199784
FILLER_49_346,VDD,Metal1,173.5290,200.9380,1.199796
FILLER_49_339,VDD,Metal1,170.1690,200.9380,1.199797
FILLER_49_328,VDD,Metal1,163.6800,200.3400,1.199793
FILLER_49_321,VDD,Metal1,161.5290,200.9380,1.199793
FILLER_49_310,VDD,Metal1,156.2490,200.9380,1.199795
FILLER_49_303,VDD,Metal1,152.8890,200.9380,1.199795
FILLER_49_289,VDD,Metal1,144.7200,200.3400,1.199809
FILLER_49_287,VDD,Metal1,144.0000,200.3400,1.199810
FILLER_49_280,VDD,Metal1,141.8490,200.9380,1.199810
FILLER_49_273,VDD,Metal1,138.4890,200.9380,1.199810
FILLER_49_266,VDD,Metal1,135.1290,200.9380,1.199811
FILLER_49_259,VDD,Metal1,131.7690,200.9380,1.199814
FILLER_49_252,VDD,Metal1,128.4090,200.9380,1.199819
FILLER_49_245,VDD,Metal1,125.0490,200.9380,1.199820
FILLER_49_238,VDD,Metal1,121.6890,200.9380,1.199824
FILLER_49_231,VDD,Metal1,118.3290,200.9380,1.199828
FILLER_49_224,VDD,Metal1,114.9690,200.9380,1.199828
FILLER_49_217,VDD,Metal1,111.6090,200.9380,1.199832
FILLER_49_210,VDD,Metal1,108.2490,200.9380,1.199832
FILLER_49_203,VDD,Metal1,104.8890,200.9380,1.199832
FILLER_49_195,VDD,Metal1,100.3310,200.9360,1.199832
FILLER_49_188,VDD,Metal1,97.6890,200.9380,1.199832
FILLER_49_181,VDD,Metal1,94.3290,200.9380,1.199833
FILLER_49_174,VDD,Metal1,90.9690,200.9380,1.199835
FILLER_49_167,VDD,Metal1,87.6090,200.9380,1.199835
FILLER_49_160,VDD,Metal1,84.2490,200.9380,1.199835
FILLER_49_154,VDD,Metal1,80.1600,200.3400,1.199837
FILLER_49_147,VDD,Metal1,78.0090,200.9380,1.199837
FILLER_49_140,VDD,Metal1,74.6490,200.9380,1.199850
FILLER_49_133,VDD,Metal1,71.2890,200.9380,1.199851
FILLER_49_126,VDD,Metal1,67.9290,200.9380,1.199852
FILLER_49_119,VDD,Metal1,64.5690,200.9380,1.199853
FILLER_49_112,VDD,Metal1,61.2090,200.9380,1.199853
FILLER_49_105,VDD,Metal1,57.8490,200.9380,1.199854
FILLER_49_98,VDD,Metal1,54.4890,200.9380,1.199855
FILLER_49_91,VDD,Metal1,51.1290,200.9380,1.199856
FILLER_49_84,VDD,Metal1,47.7690,200.9380,1.199857
FILLER_49_77,VDD,Metal1,44.4090,200.9380,1.199858
FILLER_49_70,VDD,Metal1,41.0490,200.9380,1.199859
FILLER_49_63,VDD,Metal1,37.6890,200.9380,1.199860
FILLER_49_56,VDD,Metal1,34.3290,200.9380,1.199860
FILLER_49_49,VDD,Metal1,30.9690,200.9380,1.199861
FILLER_49_42,VDD,Metal1,27.6090,200.9380,1.199862
FILLER_49_35,VDD,Metal1,24.2490,200.9380,1.199863
FILLER_49_28,VDD,Metal1,20.8890,200.9380,1.199864
FILLER_49_21,VDD,Metal1,17.5290,200.9380,1.199865
FILLER_49_14,VDD,Metal1,14.1690,200.9380,1.199865
FILLER_49_7,VDD,Metal1,10.8090,200.9380,1.199865
FILLER_49_0,VDD,Metal1,7.4490,200.9380,1.199865
FILLER_48_1487,VDD,Metal1,719.7600,200.3400,1.199936
FILLER_48_1485,VDD,Metal1,719.0400,200.3400,1.199936
FILLER_48_1478,VDD,Metal1,716.8890,199.7410,1.199936
FILLER_48_1471,VDD,Metal1,713.5290,199.7410,1.199936
FILLER_48_1464,VDD,Metal1,710.1690,199.7410,1.199936
FILLER_48_1457,VDD,Metal1,706.8090,199.7410,1.199936
FILLER_48_1450,VDD,Metal1,703.4490,199.7410,1.199936
FILLER_48_1443,VDD,Metal1,700.0890,199.7410,1.199936
FILLER_48_1436,VDD,Metal1,696.7290,199.7410,1.199936
FILLER_48_1429,VDD,Metal1,693.3690,199.7410,1.199936
FILLER_48_1422,VDD,Metal1,690.0090,199.7410,1.199936
FILLER_48_1415,VDD,Metal1,686.6490,199.7410,1.199935
FILLER_48_1408,VDD,Metal1,683.2890,199.7410,1.199935
FILLER_48_1401,VDD,Metal1,679.9290,199.7410,1.199935
FILLER_48_1394,VDD,Metal1,676.5690,199.7410,1.199935
FILLER_48_1387,VDD,Metal1,673.2090,199.7410,1.199934
FILLER_48_1380,VDD,Metal1,669.8490,199.7410,1.199934
FILLER_48_1373,VDD,Metal1,666.4890,199.7410,1.199934
FILLER_48_1366,VDD,Metal1,663.1290,199.7410,1.199934
FILLER_48_1359,VDD,Metal1,659.7690,199.7410,1.199933
FILLER_48_1352,VDD,Metal1,656.4090,199.7410,1.199933
FILLER_48_1345,VDD,Metal1,653.0490,199.7410,1.199933
FILLER_48_1338,VDD,Metal1,649.6890,199.7410,1.199933
FILLER_48_1331,VDD,Metal1,646.3290,199.7410,1.199932
FILLER_48_1324,VDD,Metal1,642.9690,199.7410,1.199932
FILLER_48_1317,VDD,Metal1,639.6090,199.7410,1.199932
FILLER_48_1310,VDD,Metal1,636.2490,199.7410,1.199932
FILLER_48_1303,VDD,Metal1,632.8890,199.7410,1.199931
FILLER_48_1296,VDD,Metal1,629.5290,199.7410,1.199931
FILLER_48_1289,VDD,Metal1,626.1690,199.7410,1.199931
FILLER_48_1282,VDD,Metal1,622.8090,199.7410,1.199931
FILLER_48_1275,VDD,Metal1,619.4490,199.7410,1.199930
FILLER_48_1268,VDD,Metal1,616.0890,199.7410,1.199930
FILLER_48_1261,VDD,Metal1,612.7290,199.7410,1.199929
FILLER_48_1254,VDD,Metal1,609.3690,199.7410,1.199929
FILLER_48_1247,VDD,Metal1,606.0090,199.7410,1.199928
FILLER_48_1240,VDD,Metal1,602.6490,199.7410,1.199928
FILLER_48_1233,VDD,Metal1,599.2890,199.7410,1.199927
FILLER_48_1226,VDD,Metal1,595.9290,199.7410,1.199927
FILLER_48_1219,VDD,Metal1,592.5690,199.7410,1.199926
FILLER_48_1212,VDD,Metal1,589.2090,199.7410,1.199926
FILLER_48_1205,VDD,Metal1,585.8490,199.7410,1.199925
FILLER_48_1198,VDD,Metal1,582.4890,199.7410,1.199924
FILLER_48_1191,VDD,Metal1,579.1290,199.7410,1.199924
FILLER_48_1184,VDD,Metal1,575.7690,199.7410,1.199923
FILLER_48_1177,VDD,Metal1,572.4090,199.7410,1.199923
FILLER_48_1170,VDD,Metal1,569.0490,199.7410,1.199922
FILLER_48_1163,VDD,Metal1,565.6890,199.7410,1.199922
FILLER_48_1156,VDD,Metal1,562.3290,199.7410,1.199921
FILLER_48_1149,VDD,Metal1,558.9690,199.7410,1.199921
FILLER_48_1142,VDD,Metal1,555.6090,199.7410,1.199920
FILLER_48_1135,VDD,Metal1,552.2490,199.7410,1.199920
FILLER_48_1128,VDD,Metal1,548.8890,199.7410,1.199919
FILLER_48_1121,VDD,Metal1,545.5290,199.7410,1.199919
FILLER_48_1114,VDD,Metal1,542.1690,199.7410,1.199918
FILLER_48_1107,VDD,Metal1,538.8090,199.7410,1.199917
FILLER_48_1100,VDD,Metal1,535.4490,199.7410,1.199916
FILLER_48_1093,VDD,Metal1,532.0890,199.7410,1.199915
FILLER_48_1086,VDD,Metal1,528.7290,199.7410,1.199914
FILLER_48_1079,VDD,Metal1,525.3690,199.7410,1.199913
FILLER_48_1072,VDD,Metal1,522.0090,199.7410,1.199913
FILLER_48_1065,VDD,Metal1,518.6490,199.7410,1.199912
FILLER_48_1058,VDD,Metal1,515.2890,199.7410,1.199911
FILLER_48_1051,VDD,Metal1,511.9290,199.7410,1.199910
FILLER_48_1044,VDD,Metal1,508.5690,199.7410,1.199909
FILLER_48_1037,VDD,Metal1,505.2090,199.7410,1.199908
FILLER_48_1030,VDD,Metal1,501.8490,199.7410,1.199908
FILLER_48_1023,VDD,Metal1,498.4890,199.7410,1.199907
FILLER_48_1016,VDD,Metal1,495.1290,199.7410,1.199906
FILLER_48_1009,VDD,Metal1,491.7690,199.7410,1.199905
FILLER_48_1002,VDD,Metal1,488.4090,199.7410,1.199904
FILLER_48_995,VDD,Metal1,485.0490,199.7410,1.199903
FILLER_48_988,VDD,Metal1,481.6890,199.7410,1.199902
FILLER_48_981,VDD,Metal1,478.3290,199.7410,1.199902
FILLER_48_974,VDD,Metal1,474.9690,199.7410,1.199901
FILLER_48_967,VDD,Metal1,471.6090,199.7410,1.199900
FILLER_48_960,VDD,Metal1,468.2490,199.7410,1.199899
FILLER_48_953,VDD,Metal1,464.8890,199.7410,1.199898
FILLER_48_946,VDD,Metal1,461.5290,199.7410,1.199896
FILLER_48_939,VDD,Metal1,458.1690,199.7410,1.199895
FILLER_48_932,VDD,Metal1,454.8090,199.7410,1.199894
FILLER_48_925,VDD,Metal1,451.4490,199.7410,1.199893
FILLER_48_918,VDD,Metal1,448.0890,199.7410,1.199891
FILLER_48_911,VDD,Metal1,444.7290,199.7410,1.199890
FILLER_48_904,VDD,Metal1,441.3690,199.7410,1.199889
FILLER_48_893,VDD,Metal1,434.8800,200.3400,1.199885
FILLER_48_886,VDD,Metal1,432.7290,199.7410,1.199885
FILLER_48_881,VDD,Metal1,428.8800,200.3400,1.199882
FILLER_48_879,VDD,Metal1,428.1600,200.3400,1.199882
FILLER_48_872,VDD,Metal1,426.0090,199.7410,1.199882
FILLER_48_865,VDD,Metal1,422.6490,199.7410,1.199881
FILLER_48_858,VDD,Metal1,419.2890,199.7410,1.199880
FILLER_48_852,VDD,Metal1,415.2000,200.3400,1.199878
FILLER_48_848,VDD,Metal1,413.7710,199.7430,1.199878
FILLER_48_841,VDD,Metal1,411.1290,199.7410,1.199868
FILLER_48_834,VDD,Metal1,407.7690,199.7410,1.199867
FILLER_48_827,VDD,Metal1,404.4090,199.7410,1.199865
FILLER_48_804,VDD,Metal1,391.9200,200.3400,1.199855
FILLER_48_798,VDD,Metal1,389.0400,200.3400,1.199855
FILLER_48_796,VDD,Metal1,388.3200,200.3400,1.199855
FILLER_48_776,VDD,Metal1,379.9290,199.7410,1.199853
FILLER_48_766,VDD,Metal1,373.6800,200.3400,1.199853
FILLER_48_762,VDD,Metal1,372.4910,199.7430,1.199853
FILLER_48_751,VDD,Metal1,366.7200,200.3400,1.199850
FILLER_48_747,VDD,Metal1,365.2910,199.7430,1.199848
FILLER_48_740,VDD,Metal1,362.6490,199.7410,1.199847
FILLER_48_733,VDD,Metal1,359.2890,199.7410,1.199846
FILLER_48_728,VDD,Metal1,355.4400,200.3400,1.199846
FILLER_48_726,VDD,Metal1,354.7200,200.3400,1.199845
FILLER_48_713,VDD,Metal1,348.9710,199.7430,1.199843
FILLER_48_707,VDD,Metal1,345.6000,200.3400,1.199839
FILLER_48_698,VDD,Metal1,341.2800,200.3400,1.199838
FILLER_48_659,VDD,Metal1,323.7690,199.7410,1.199821
FILLER_48_652,VDD,Metal1,320.4090,199.7410,1.199823
FILLER_48_610,VDD,Metal1,299.0400,200.3400,1.199818
FILLER_48_606,VDD,Metal1,297.6110,199.7430,1.199818
FILLER_48_599,VDD,Metal1,294.9690,199.7410,1.199817
FILLER_48_592,VDD,Metal1,291.6090,199.7410,1.199817
FILLER_48_586,VDD,Metal1,287.2800,200.3400,1.199814
FILLER_48_584,VDD,Metal1,286.5600,200.3400,1.199814
FILLER_48_577,VDD,Metal1,284.4090,199.7410,1.199814
FILLER_48_570,VDD,Metal1,281.0490,199.7410,1.199812
FILLER_48_542,VDD,Metal1,267.6090,199.7410,1.199811
FILLER_48_535,VDD,Metal1,264.2490,199.7410,1.199808
FILLER_48_525,VDD,Metal1,258.0000,200.3400,1.199808
FILLER_48_518,VDD,Metal1,256.0890,199.7410,1.199808
FILLER_48_501,VDD,Metal1,247.2110,199.7430,1.199808
FILLER_48_494,VDD,Metal1,244.5690,199.7410,1.199808
FILLER_48_483,VDD,Metal1,239.2890,199.7410,1.199807
FILLER_48_476,VDD,Metal1,235.9290,199.7410,1.199807
FILLER_48_470,VDD,Metal1,231.6000,200.3400,1.199805
FILLER_48_468,VDD,Metal1,230.8800,200.3400,1.199805
FILLER_48_461,VDD,Metal1,228.7290,199.7410,1.199789
FILLER_48_454,VDD,Metal1,225.3690,199.7410,1.199789
FILLER_48_372,VDD,Metal1,185.2910,199.7430,1.199783
FILLER_48_365,VDD,Metal1,182.6490,199.7410,1.199783
FILLER_48_337,VDD,Metal1,168.0000,200.3400,1.199793
FILLER_48_333,VDD,Metal1,166.5710,199.7430,1.199793
FILLER_48_326,VDD,Metal1,163.9290,199.7410,1.199793
FILLER_48_312,VDD,Metal1,155.7600,200.3400,1.199795
FILLER_48_308,VDD,Metal1,154.5710,199.7430,1.199795
FILLER_48_301,VDD,Metal1,151.9290,199.7410,1.199796
FILLER_48_292,VDD,Metal1,146.1600,200.3400,1.199809
FILLER_48_288,VDD,Metal1,144.9710,199.7430,1.199809
FILLER_48_281,VDD,Metal1,142.3290,199.7410,1.199810
FILLER_48_267,VDD,Metal1,134.1600,200.3400,1.199811
FILLER_48_262,VDD,Metal1,131.7600,200.3400,1.199814
FILLER_48_260,VDD,Metal1,131.0400,200.3400,1.199814
FILLER_48_253,VDD,Metal1,127.6800,200.3400,1.199819
FILLER_48_248,VDD,Metal1,125.0400,200.3400,1.199820
FILLER_48_241,VDD,Metal1,123.1290,199.7410,1.199824
FILLER_48_227,VDD,Metal1,114.9600,200.3400,1.199828
FILLER_48_220,VDD,Metal1,113.0490,199.7410,1.199832
FILLER_48_191,VDD,Metal1,97.9200,200.3400,1.199832
FILLER_48_147,VDD,Metal1,77.2910,199.7430,1.199837
FILLER_48_140,VDD,Metal1,74.6490,199.7410,1.199850
FILLER_48_133,VDD,Metal1,71.2890,199.7410,1.199851
FILLER_48_126,VDD,Metal1,67.9290,199.7410,1.199852
FILLER_48_119,VDD,Metal1,64.5690,199.7410,1.199853
FILLER_48_112,VDD,Metal1,61.2090,199.7410,1.199853
FILLER_48_105,VDD,Metal1,57.8490,199.7410,1.199854
FILLER_48_98,VDD,Metal1,54.4890,199.7410,1.199855
FILLER_48_91,VDD,Metal1,51.1290,199.7410,1.199856
FILLER_48_84,VDD,Metal1,47.7690,199.7410,1.199857
FILLER_48_77,VDD,Metal1,44.4090,199.7410,1.199858
FILLER_48_70,VDD,Metal1,41.0490,199.7410,1.199859
FILLER_48_63,VDD,Metal1,37.6890,199.7410,1.199860
FILLER_48_56,VDD,Metal1,34.3290,199.7410,1.199860
FILLER_48_49,VDD,Metal1,30.9690,199.7410,1.199861
FILLER_48_42,VDD,Metal1,27.6090,199.7410,1.199862
FILLER_48_35,VDD,Metal1,24.2490,199.7410,1.199863
FILLER_48_28,VDD,Metal1,20.8890,199.7410,1.199864
FILLER_48_21,VDD,Metal1,17.5290,199.7410,1.199865
FILLER_48_14,VDD,Metal1,14.1690,199.7410,1.199865
FILLER_48_7,VDD,Metal1,10.8090,199.7410,1.199865
FILLER_48_0,VDD,Metal1,7.4490,199.7410,1.199865
FILLER_47_1481,VDD,Metal1,718.3290,193.3780,1.199973
FILLER_47_1474,VDD,Metal1,714.9690,193.3780,1.199973
FILLER_47_1467,VDD,Metal1,711.6090,193.3780,1.199973
FILLER_47_1460,VDD,Metal1,708.2490,193.3780,1.199973
FILLER_47_1453,VDD,Metal1,704.8890,193.3780,1.199973
FILLER_47_1446,VDD,Metal1,701.5290,193.3780,1.199973
FILLER_47_1439,VDD,Metal1,698.1690,193.3780,1.199972
FILLER_47_1432,VDD,Metal1,694.8090,193.3780,1.199972
FILLER_47_1425,VDD,Metal1,691.4490,193.3780,1.199971
FILLER_47_1418,VDD,Metal1,688.0890,193.3780,1.199970
FILLER_47_1411,VDD,Metal1,684.7290,193.3780,1.199970
FILLER_47_1404,VDD,Metal1,681.3690,193.3780,1.199969
FILLER_47_1397,VDD,Metal1,678.0090,193.3780,1.199968
FILLER_47_1390,VDD,Metal1,674.6490,193.3780,1.199967
FILLER_47_1383,VDD,Metal1,671.2890,193.3780,1.199967
FILLER_47_1376,VDD,Metal1,667.9290,193.3780,1.199966
FILLER_47_1369,VDD,Metal1,664.5690,193.3780,1.199965
FILLER_47_1362,VDD,Metal1,661.2090,193.3780,1.199965
FILLER_47_1355,VDD,Metal1,657.8490,193.3780,1.199964
FILLER_47_1348,VDD,Metal1,654.4890,193.3780,1.199963
FILLER_47_1341,VDD,Metal1,651.1290,193.3780,1.199962
FILLER_47_1334,VDD,Metal1,647.7690,193.3780,1.199962
FILLER_47_1327,VDD,Metal1,644.4090,193.3780,1.199961
FILLER_47_1320,VDD,Metal1,641.0490,193.3780,1.199960
FILLER_47_1313,VDD,Metal1,637.6890,193.3780,1.199960
FILLER_47_1306,VDD,Metal1,634.3290,193.3780,1.199959
FILLER_47_1299,VDD,Metal1,630.9690,193.3780,1.199958
FILLER_47_1292,VDD,Metal1,627.6090,193.3780,1.199958
FILLER_47_1285,VDD,Metal1,624.2490,193.3780,1.199957
FILLER_47_1278,VDD,Metal1,620.8890,193.3780,1.199955
FILLER_47_1271,VDD,Metal1,617.5290,193.3780,1.199953
FILLER_47_1264,VDD,Metal1,614.1690,193.3780,1.199951
FILLER_47_1257,VDD,Metal1,610.8090,193.3780,1.199949
FILLER_47_1250,VDD,Metal1,607.4490,193.3780,1.199948
FILLER_47_1243,VDD,Metal1,604.0890,193.3780,1.199946
FILLER_47_1236,VDD,Metal1,600.7290,193.3780,1.199944
FILLER_47_1229,VDD,Metal1,597.3690,193.3780,1.199942
FILLER_47_1222,VDD,Metal1,594.0090,193.3780,1.199940
FILLER_47_1215,VDD,Metal1,590.6490,193.3780,1.199938
FILLER_47_1208,VDD,Metal1,587.2890,193.3780,1.199937
FILLER_47_1201,VDD,Metal1,583.9290,193.3780,1.199935
FILLER_47_1194,VDD,Metal1,580.5690,193.3780,1.199933
FILLER_47_1187,VDD,Metal1,577.2090,193.3780,1.199931
FILLER_47_1180,VDD,Metal1,573.8490,193.3780,1.199929
FILLER_47_1173,VDD,Metal1,570.4890,193.3780,1.199927
FILLER_47_1166,VDD,Metal1,567.1290,193.3780,1.199926
FILLER_47_1159,VDD,Metal1,563.7690,193.3780,1.199924
FILLER_47_1152,VDD,Metal1,560.4090,193.3780,1.199922
FILLER_47_1145,VDD,Metal1,557.0490,193.3780,1.199920
FILLER_47_1138,VDD,Metal1,553.6890,193.3780,1.199918
FILLER_47_1131,VDD,Metal1,550.3290,193.3780,1.199916
FILLER_47_1124,VDD,Metal1,546.9690,193.3780,1.199912
FILLER_47_1117,VDD,Metal1,543.6090,193.3780,1.199908
FILLER_47_1110,VDD,Metal1,540.2490,193.3780,1.199904
FILLER_47_1103,VDD,Metal1,536.8890,193.3780,1.199900
FILLER_47_1096,VDD,Metal1,533.5290,193.3780,1.199896
FILLER_47_1089,VDD,Metal1,530.1690,193.3780,1.199892
FILLER_47_1082,VDD,Metal1,526.8090,193.3780,1.199888
FILLER_47_1075,VDD,Metal1,523.4490,193.3780,1.199884
FILLER_47_1068,VDD,Metal1,520.0890,193.3780,1.199880
FILLER_47_1061,VDD,Metal1,516.7290,193.3780,1.199876
FILLER_47_1054,VDD,Metal1,513.3690,193.3780,1.199872
FILLER_47_1047,VDD,Metal1,510.0090,193.3780,1.199868
FILLER_47_1040,VDD,Metal1,506.6490,193.3780,1.199863
FILLER_47_1033,VDD,Metal1,503.2890,193.3780,1.199859
FILLER_47_1026,VDD,Metal1,499.9290,193.3780,1.199855
FILLER_47_1019,VDD,Metal1,496.5690,193.3780,1.199851
FILLER_47_1012,VDD,Metal1,493.2090,193.3780,1.199847
FILLER_47_1005,VDD,Metal1,489.8490,193.3780,1.199843
FILLER_47_998,VDD,Metal1,486.4890,193.3780,1.199839
FILLER_47_991,VDD,Metal1,483.1290,193.3780,1.199835
FILLER_47_984,VDD,Metal1,479.7690,193.3780,1.199831
FILLER_47_977,VDD,Metal1,476.4090,193.3780,1.199827
FILLER_47_970,VDD,Metal1,473.0490,193.3780,1.199823
FILLER_47_963,VDD,Metal1,469.6890,193.3780,1.199814
FILLER_47_956,VDD,Metal1,466.3290,193.3780,1.199805
FILLER_47_949,VDD,Metal1,462.9690,193.3780,1.199796
FILLER_47_942,VDD,Metal1,459.6090,193.3780,1.199788
FILLER_47_935,VDD,Metal1,456.2490,193.3780,1.199779
FILLER_47_928,VDD,Metal1,452.8890,193.3780,1.199770
FILLER_47_921,VDD,Metal1,449.5290,193.3780,1.199761
FILLER_47_914,VDD,Metal1,446.1690,193.3780,1.199753
FILLER_47_907,VDD,Metal1,442.8090,193.3780,1.199744
FILLER_47_900,VDD,Metal1,439.4490,193.3780,1.199743
FILLER_47_893,VDD,Metal1,436.0890,193.3780,1.199743
FILLER_47_847,VDD,Metal1,412.5600,192.7800,1.199735
FILLER_47_843,VDD,Metal1,411.3710,193.3760,1.199735
FILLER_47_836,VDD,Metal1,408.7290,193.3780,1.199734
FILLER_47_829,VDD,Metal1,405.3690,193.3780,1.199733
FILLER_47_822,VDD,Metal1,402.0090,193.3780,1.199733
FILLER_47_789,VDD,Metal1,384.9600,192.7800,1.199715
FILLER_47_785,VDD,Metal1,383.5310,193.3760,1.199715
FILLER_47_778,VDD,Metal1,380.8890,193.3780,1.199715
FILLER_47_771,VDD,Metal1,377.5290,193.3780,1.199712
FILLER_47_764,VDD,Metal1,374.1690,193.3780,1.199712
FILLER_47_757,VDD,Metal1,370.8090,193.3780,1.199712
FILLER_47_750,VDD,Metal1,367.4490,193.3780,1.199712
FILLER_47_695,VDD,Metal1,339.6000,192.7800,1.199715
FILLER_47_691,VDD,Metal1,338.4110,193.3760,1.199715
FILLER_47_684,VDD,Metal1,335.7690,193.3780,1.199729
FILLER_47_674,VDD,Metal1,329.7600,192.7800,1.199730
FILLER_47_670,VDD,Metal1,328.3310,193.3760,1.199730
FILLER_47_663,VDD,Metal1,325.6890,193.3780,1.199730
FILLER_47_657,VDD,Metal1,321.6000,192.7800,1.199733
FILLER_47_650,VDD,Metal1,319.4490,193.3780,1.199733
FILLER_47_643,VDD,Metal1,316.0890,193.3780,1.199732
FILLER_47_626,VDD,Metal1,307.2110,193.3760,1.199731
FILLER_47_621,VDD,Metal1,304.0800,192.7800,1.199726
FILLER_47_619,VDD,Metal1,303.3600,192.7800,1.199726
FILLER_47_612,VDD,Metal1,301.2090,193.3780,1.199726
FILLER_47_605,VDD,Metal1,297.8490,193.3780,1.199726
FILLER_47_598,VDD,Metal1,294.4890,193.3780,1.199726
FILLER_47_591,VDD,Metal1,289.9200,192.7800,1.199726
FILLER_47_584,VDD,Metal1,287.7690,193.3780,1.199725
FILLER_47_577,VDD,Metal1,284.4090,193.3780,1.199725
FILLER_47_570,VDD,Metal1,281.0490,193.3780,1.199725
FILLER_47_563,VDD,Metal1,277.6890,193.3780,1.199725
FILLER_47_556,VDD,Metal1,274.3290,193.3780,1.199725
FILLER_47_549,VDD,Metal1,270.9690,193.3780,1.199725
FILLER_47_520,VDD,Metal1,255.6000,192.7800,1.199725
FILLER_47_518,VDD,Metal1,254.8800,192.7800,1.199726
FILLER_47_495,VDD,Metal1,243.8400,192.7800,1.199725
FILLER_47_489,VDD,Metal1,240.7200,192.7800,1.199721
FILLER_47_487,VDD,Metal1,240.0000,192.7800,1.199721
FILLER_47_480,VDD,Metal1,237.8490,193.3780,1.199719
FILLER_47_473,VDD,Metal1,234.4890,193.3780,1.199718
FILLER_47_466,VDD,Metal1,231.1290,193.3780,1.199717
FILLER_47_459,VDD,Metal1,227.7690,193.3780,1.199715
FILLER_47_452,VDD,Metal1,224.4090,193.3780,1.199714
FILLER_47_442,VDD,Metal1,218.1600,192.7800,1.199713
FILLER_47_440,VDD,Metal1,217.4400,192.7800,1.199713
FILLER_47_430,VDD,Metal1,212.4000,192.7800,1.199713
FILLER_47_421,VDD,Metal1,208.0800,192.7800,1.199713
FILLER_47_417,VDD,Metal1,206.8910,193.3760,1.199711
